name,obs_mean,obs_std,obs_min,obs_max,obs_stat_min,obs_stat_max,sim_mean,sim_std,sim_min,sim_max,sim_stat_min,sim_stat_max,distance
HDS_USECOL:P-VR-S_3_TIME:41558401.0,742.959,0.286449,742.345,743.703,743.246,742.673,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.9346
HDS_USECOL:P-VR-S_3_TIME:41644801.0,742.913,0.25525,742.379,743.544,743.168,742.658,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.96853
HDS_USECOL:P-VR-S_3_TIME:41731201.0,742.997,0.262302,742.384,743.672,743.259,742.735,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.97415
HDS_USECOL:P-VR-S_3_TIME:41817601.0,742.985,0.269396,742.334,743.604,743.254,742.716,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.92407
HDS_USECOL:P-VR-S_3_TIME:41904001.0,742.968,0.221302,742.399,743.47,743.189,742.747,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.98897
HDS_USECOL:P-VR-S_3_TIME:41990401.0,742.924,0.257191,742.369,743.622,743.181,742.666,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.95944
HDS_USECOL:P-VR-S_3_TIME:42076801.0,742.917,0.229212,742.405,743.589,743.146,742.688,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.9949
HDS_USECOL:P-VR-S_3_TIME:42163201.0,742.952,0.259761,742.397,743.518,743.211,742.692,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.98708
HDS_USECOL:P-VR-S_3_TIME:42249601.0,742.986,0.2647,742.351,743.626,743.25,742.721,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.94061
HDS_USECOL:P-VR-S_3_TIME:42336001.0,742.968,0.268299,742.252,743.723,743.236,742.699,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.84234
HDS_USECOL:P-VR-S_3_TIME:42422401.0,743.033,0.227848,742.367,743.626,743.261,742.805,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.95745
HDS_USECOL:P-VR-S_3_TIME:42508801.0,743.103,0.253477,742.552,743.691,743.357,742.85,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.14208
HDS_USECOL:P-VR-S_3_TIME:42595201.0,743.063,0.236855,742.467,743.579,743.3,742.826,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.05706
HDS_USECOL:P-VR-S_3_TIME:42681601.0,743.046,0.27617,742.344,743.822,743.322,742.77,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.93418
HDS_USECOL:P-VR-S_3_TIME:42768001.0,743.114,0.255831,742.601,743.767,743.37,742.858,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.19092
HDS_USECOL:P-VR-S_3_TIME:42854401.0,742.99,0.231516,742.421,743.648,743.222,742.759,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.01093
HDS_USECOL:P-VR-S_3_TIME:42940801.0,743.003,0.247222,742.425,743.554,743.25,742.755,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.01454
HDS_USECOL:P-VR-S_3_TIME:43027201.0,743.026,0.234522,742.474,743.738,743.26,742.791,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.06405
HDS_USECOL:P-VR-S_3_TIME:43113601.0,743.007,0.251992,742.453,743.639,743.259,742.755,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.0428
HDS_USECOL:P-VR-S_3_TIME:43200001.0,743.053,0.225384,742.55,743.625,743.279,742.828,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.13962
HDS_USECOL:P-VR-S_3_TIME:43286401.0,743.068,0.264004,742.228,743.749,743.332,742.804,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.81778
HDS_USECOL:P-VR-S_3_TIME:43372801.0,743.054,0.304049,742.169,743.74,743.358,742.75,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.75887
HDS_USECOL:P-VR-S_3_TIME:43459201.0,742.984,0.252442,742.387,743.745,743.236,742.731,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.97698
HDS_USECOL:P-VR-S_3_TIME:43545601.0,743.021,0.27756,742.382,743.952,743.299,742.744,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.9723
HDS_USECOL:P-VR-S_3_TIME:43632001.0,742.993,0.231455,742.299,743.552,743.225,742.762,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.88906
HDS_USECOL:P-VR-S_3_TIME:43718401.0,742.975,0.253141,742.448,743.698,743.228,742.722,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.03806
HDS_USECOL:P-VR-S_3_TIME:43804801.0,743.075,0.251331,742.563,743.65,743.327,742.824,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.15291
HDS_USECOL:P-VR-S_3_TIME:43891201.0,743.041,0.262426,742.415,743.643,743.304,742.779,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.0045
HDS_USECOL:P-VR-S_3_TIME:43977601.0,742.994,0.24094,742.311,743.612,743.235,742.753,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.90071
HDS_USECOL:P-VR-S_3_TIME:44064001.0,743.036,0.245746,742.475,743.872,743.281,742.79,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.0647
HDS_USECOL:P-VR-S_3_TIME:44150401.0,743.059,0.224854,742.475,743.67,743.284,742.834,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.06495
HDS_USECOL:P-VR-S_3_TIME:44236801.0,743.005,0.221471,742.476,743.651,743.226,742.783,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.06583
HDS_USECOL:P-VR-S_3_TIME:44323201.0,743.028,0.247108,742.457,743.607,743.275,742.78,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.04662
HDS_USECOL:P-VR-S_3_TIME:44409601.0,743.024,0.240776,742.412,743.688,743.265,742.783,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.00158
HDS_USECOL:P-VR-S_3_TIME:44496001.0,742.979,0.229101,742.39,743.512,743.208,742.75,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.98015
HDS_USECOL:P-VR-S_3_TIME:44582401.0,743.062,0.256013,742.291,743.62,743.318,742.806,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.88123
HDS_USECOL:P-VR-S_3_TIME:44668801.0,743.055,0.24577,742.409,743.621,743.301,742.81,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.99866
HDS_USECOL:P-VR-S_3_TIME:44755201.0,743.035,0.286111,742.324,743.706,743.322,742.749,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.91363
HDS_USECOL:P-VR-S_3_TIME:44841601.0,743.028,0.287472,742.373,743.638,743.315,742.74,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.96324
HDS_USECOL:P-VR-S_3_TIME:44928001.0,743.003,0.267569,742.357,743.631,743.27,742.735,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.94684
HDS_USECOL:P-VR-S_3_TIME:45014401.0,743.023,0.238713,742.48,743.617,743.262,742.784,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.07048
HDS_USECOL:P-VR-S_3_TIME:45100801.0,743.047,0.247649,742.266,743.714,743.295,742.8,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.85568
HDS_USECOL:P-VR-S_3_TIME:45187201.0,743.057,0.225265,742.464,743.718,743.283,742.832,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.05446
HDS_USECOL:P-VR-S_3_TIME:45273601.0,743.003,0.224163,742.293,743.557,743.227,742.779,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.88251
HDS_USECOL:P-VR-S_3_TIME:45360001.0,743.004,0.232231,742.427,743.678,743.237,742.772,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.01682
HDS_USECOL:P-VR-S_3_TIME:45446401.0,743,0.233112,742.509,743.523,743.233,742.767,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.09884
HDS_USECOL:P-VR-S_3_TIME:45532801.0,743,0.262021,742.249,743.773,743.262,742.738,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.83874
HDS_USECOL:P-VR-S_3_TIME:45619201.0,743.004,0.225573,742.538,743.67,743.23,742.779,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.12826
HDS_USECOL:P-VR-S_3_TIME:45705601.0,743.009,0.225395,742.485,743.58,743.234,742.784,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.07526
HDS_USECOL:P-VR-S_3_TIME:45792001.0,743.008,0.237929,742.536,743.645,743.246,742.77,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.12553
HDS_USECOL:P-VR-S_3_TIME:45878401.0,743.055,0.248289,742.463,743.741,743.304,742.807,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.05252
HDS_USECOL:P-VR-S_3_TIME:45964801.0,742.991,0.253606,742.342,743.646,743.245,742.737,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.93232
HDS_USECOL:P-VR-S_3_TIME:46051201.0,742.975,0.267152,742.394,743.63,743.243,742.708,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.98378
HDS_USECOL:P-VR-S_3_TIME:46137601.0,742.987,0.253812,742.429,743.563,743.24,742.733,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.01892
HDS_USECOL:P-VR-S_3_TIME:46224001.0,743.046,0.268943,742.349,743.923,743.315,742.777,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.93875
HDS_USECOL:P-VR-S_3_TIME:46310401.0,743.07,0.250867,742.411,743.543,743.321,742.819,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.00099
HDS_USECOL:P-VR-S_3_TIME:46396801.0,742.959,0.248007,742.39,743.954,743.207,742.711,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.9796
HDS_USECOL:P-VR-S_3_TIME:46483201.0,743.025,0.250788,742.374,743.687,743.276,742.774,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.96396
HDS_USECOL:P-VR-S_3_TIME:46569601.0,742.992,0.265813,742.384,743.71,743.258,742.726,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.9745
HDS_USECOL:P-VR-S_3_TIME:46656001.0,743.024,0.260769,742.428,743.921,743.285,742.764,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.01832
HDS_USECOL:P-VR-S_3_TIME:46742401.0,743.028,0.245384,742.447,743.506,743.274,742.783,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.03698
HDS_USECOL:P-VR-S_3_TIME:46828801.0,742.986,0.255062,742.327,743.51,743.241,742.731,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.91749
HDS_USECOL:P-VR-S_3_TIME:46915201.0,742.998,0.273278,742.369,743.829,743.271,742.725,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.95934
HDS_USECOL:P-VR-S_3_TIME:47001601.0,742.964,0.242642,742.356,743.584,743.207,742.722,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.94553
HDS_USECOL:P-VR-S_3_TIME:47088001.0,743.012,0.249969,742.308,743.48,743.262,742.762,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.89821
HDS_USECOL:P-VR-S_3_TIME:47174401.0,742.98,0.248934,742.395,743.522,743.229,742.731,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.98463
HDS_USECOL:P-VR-S_3_TIME:47260801.0,742.935,0.226204,742.38,743.43,743.161,742.709,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.97034
HDS_USECOL:P-VR-S_3_TIME:47347201.0,742.945,0.232495,742.399,743.551,743.177,742.712,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.98879
HDS_USECOL:P-VR-S_3_TIME:47433601.0,742.886,0.263914,742.058,743.512,743.15,742.623,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.64817
HDS_USECOL:P-VR-S_3_TIME:47520001.0,742.899,0.236465,742.374,743.448,743.135,742.662,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.96442
HDS_USECOL:P-VR-S_3_TIME:47606401.0,742.905,0.245913,742.434,743.59,743.151,742.659,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.02445
HDS_USECOL:P-VR-S_3_TIME:47692801.0,742.89,0.254973,742.273,743.395,743.145,742.635,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.8631
HDS_USECOL:P-VR-S_3_TIME:47779201.0,742.913,0.276043,742.212,743.543,743.19,742.637,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.80243
HDS_USECOL:P-VR-S_3_TIME:47865601.0,742.919,0.27405,742.045,743.476,743.193,742.645,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.63485
HDS_USECOL:P-VR-S_3_TIME:47952001.0,742.963,0.255969,742.192,743.49,743.219,742.707,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.78223
HDS_USECOL:P-VR-S_3_TIME:48038401.0,742.905,0.227946,742.232,743.402,743.133,742.677,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.82164
HDS_USECOL:P-VR-S_3_TIME:48124801.0,742.886,0.244291,742.407,743.456,743.13,742.641,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.9969
HDS_USECOL:P-VR-S_3_TIME:48211201.0,742.937,0.23307,742.287,743.438,743.17,742.704,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.87726
HDS_USECOL:P-VR-S_3_TIME:48297601.0,742.907,0.267092,742.249,743.507,743.174,742.639,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.83904
HDS_USECOL:P-VR-S_3_TIME:48384001.0,742.841,0.251911,742.19,743.329,743.093,742.589,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.77954
HDS_USECOL:P-VR-S_3_TIME:48470401.0,742.923,0.228338,742.393,743.485,743.151,742.694,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.98266
HDS_USECOL:P-VR-S_3_TIME:48556801.0,742.971,0.242253,742.346,743.602,743.214,742.729,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.93558
HDS_USECOL:P-VR-S_3_TIME:48643201.0,742.887,0.240084,742.318,743.502,743.127,742.647,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.90814
HDS_USECOL:P-VR-S_3_TIME:48729601.0,742.864,0.219337,742.371,743.421,743.083,742.644,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.9611
HDS_USECOL:P-VR-S_3_TIME:48816001.0,742.893,0.2165,742.311,743.41,743.11,742.677,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.9011
HDS_USECOL:P-VR-S_3_TIME:48902401.0,742.894,0.250596,742.315,743.471,743.144,742.643,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.90487
HDS_USECOL:P-VR-S_3_TIME:48988801.0,742.902,0.254615,742.346,743.519,743.157,742.648,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.93633
HDS_USECOL:P-VR-S_3_TIME:49075201.0,742.895,0.208066,742.188,743.577,743.103,742.687,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.77826
HDS_USECOL:P-VR-S_3_TIME:49161601.0,742.896,0.230022,742.497,743.526,743.126,742.666,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.08682
HDS_USECOL:P-VR-S_3_TIME:49248001.0,742.922,0.219324,742.494,743.467,743.142,742.703,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.08407
HDS_USECOL:P-VR-S_3_TIME:49334401.0,742.921,0.253977,742.362,743.632,743.175,742.667,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.95197
HDS_USECOL:P-VR-S_3_TIME:49420801.0,743.003,0.251453,742.31,743.497,743.255,742.752,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.90014
HDS_USECOL:P-VR-S_3_TIME:49507201.0,743.023,0.231218,742.4,743.529,743.254,742.792,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.99042
HDS_USECOL:P-VR-S_3_TIME:49593601.0,742.967,0.237311,742.365,743.469,743.204,742.729,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.95473
HDS_USECOL:P-VR-S_3_TIME:49680001.0,743.005,0.261718,742.235,743.703,743.267,742.744,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.82495
HDS_USECOL:P-VR-S_3_TIME:49766401.0,743.049,0.253281,742.579,743.729,743.302,742.796,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.16928
HDS_USECOL:P-VR-S_3_TIME:49852801.0,743.017,0.264949,742.24,743.719,743.281,742.752,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.82964
HDS_USECOL:P-VR-S_3_TIME:49939201.0,743.026,0.277185,742.474,743.9,743.303,742.748,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.06377
HDS_USECOL:P-VR-S_3_TIME:50025601.0,742.969,0.267562,742.334,743.782,743.237,742.702,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.92447
HDS_USECOL:P-VR-S_3_TIME:50112001.0,743.003,0.253375,742.301,743.718,743.256,742.749,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.89068
HDS_USECOL:P-VR-S_3_TIME:50198401.0,742.934,0.238979,742.432,743.427,743.173,742.695,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.0215
HDS_USECOL:P-VR-S_3_TIME:50284801.0,742.953,0.233807,742.212,743.557,743.187,742.719,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.8023
HDS_USECOL:P-VR-S_3_TIME:50371201.0,742.942,0.262877,742.436,743.519,743.205,742.68,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.02601
HDS_USECOL:P-VR-S_3_TIME:50457601.0,742.973,0.261423,742.367,743.648,743.234,742.712,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.95668
HDS_USECOL:P-VR-S_3_TIME:50544001.0,742.924,0.243661,742.429,743.617,743.168,742.68,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.01934
HDS_USECOL:P-VR-S_3_TIME:50630401.0,742.919,0.232162,742.12,743.787,743.152,742.687,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.71031
HDS_USECOL:P-VR-S_3_TIME:50716801.0,742.943,0.229866,742.416,743.689,743.173,742.713,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.00622
HDS_USECOL:P-VR-S_3_TIME:50803201.0,742.9,0.220364,742.353,743.523,743.121,742.68,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.94306
HDS_USECOL:P-VR-S_3_TIME:50889601.0,742.884,0.243724,742.354,743.656,743.128,742.64,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.94401
HDS_USECOL:P-VR-S_3_TIME:50976001.0,742.971,0.226285,742.466,743.528,743.198,742.745,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.05555
HDS_USECOL:P-VR-S_3_TIME:51062401.0,743.004,0.234638,742.514,743.564,743.239,742.769,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.10447
HDS_USECOL:P-VR-S_3_TIME:51148801.0,742.998,0.253225,742.356,743.512,743.251,742.745,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.94558
HDS_USECOL:P-VR-S_3_TIME:51235201.0,743.029,0.249368,742.367,743.814,743.278,742.779,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.95711
HDS_USECOL:P-VR-S_3_TIME:51321601.0,742.941,0.262707,742.347,743.828,743.203,742.678,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.93707
HDS_USECOL:P-VR-S_3_TIME:51408001.0,742.961,0.260251,742.359,743.808,743.221,742.701,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.94931
HDS_USECOL:P-VR-S_3_TIME:51494401.0,742.965,0.23587,742.28,743.597,743.201,742.729,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.86959
HDS_USECOL:P-VR-S_3_TIME:51580801.0,742.978,0.235746,742.445,743.576,743.214,742.742,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.03478
HDS_USECOL:P-VR-S_3_TIME:51667201.0,742.946,0.234205,742.376,743.678,743.181,742.712,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.96567
HDS_USECOL:P-VR-S_3_TIME:51753601.0,742.948,0.256519,742.342,743.487,743.205,742.691,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.93192
HDS_USECOL:P-VR-S_3_TIME:51840001.0,743.002,0.253225,742.51,743.658,743.255,742.748,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.10036
HDS_USECOL:P-VR-S_3_TIME:51926401.0,742.987,0.27589,742.159,743.803,743.263,742.711,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.74896
HDS_USECOL:P-VR-S_3_TIME:52012801.0,742.974,0.245928,742.352,743.506,743.22,742.728,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.94194
HDS_USECOL:P-VR-S_3_TIME:52099201.0,742.952,0.24414,742.35,743.605,743.196,742.708,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.94022
HDS_USECOL:P-VR-S_3_TIME:52185601.0,742.963,0.233014,742.394,743.693,743.196,742.73,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.9837
HDS_USECOL:P-VR-S_3_TIME:52272001.0,743.019,0.256156,742.175,743.569,743.275,742.762,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.76527
HDS_USECOL:P-VR-S_3_TIME:52358401.0,743.031,0.264582,742.196,743.87,743.296,742.767,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.78608
HDS_USECOL:P-VR-S_3_TIME:52444801.0,742.998,0.225635,742.446,743.597,743.224,742.773,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.03648
HDS_USECOL:P-VR-S_3_TIME:52531201.0,742.97,0.242734,742.476,743.745,743.213,742.728,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.06593
HDS_USECOL:P-VR-S_3_TIME:52617601.0,742.923,0.224598,742.396,743.439,743.148,742.699,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.98648
HDS_USECOL:P-VR-S_3_TIME:52704001.0,742.959,0.258438,742.391,743.591,743.217,742.7,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.98148
HDS_USECOL:P-VR-S_3_TIME:52790401.0,742.952,0.24239,742.264,743.536,743.194,742.709,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.85353
HDS_USECOL:P-VR-S_3_TIME:52876801.0,742.96,0.233203,742.333,743.502,743.193,742.726,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.92277
HDS_USECOL:P-VR-S_3_TIME:52963201.0,743.017,0.258285,742.464,743.649,743.275,742.759,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.05446
HDS_USECOL:P-VR-S_3_TIME:53049601.0,743.102,0.216977,742.627,744.022,743.319,742.885,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.21747
HDS_USECOL:P-VR-S_3_TIME:53136001.0,743.071,0.226443,742.608,743.66,743.297,742.844,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.19755
HDS_USECOL:P-VR-S_3_TIME:53222401.0,743.091,0.256745,742.354,743.724,743.348,742.834,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.94396
