name,value,group,weight
flow_gal_usecol:gal-flow_time:122428801.0,-0.00334,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:122515201.0,-0.0033026,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:122601601.0,-0.003266,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:122688001.0,-0.0032304,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:12268801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:122774401.0,-0.0031955,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:122860801.0,-0.0031614,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:122947201.0,-0.0031281,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:123033601.0,-0.0030956,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:123120001.0,-0.0030638,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:123206401.0,-0.0030327,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:123292801.0,-0.0030023,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:123379201.0,-0.0029726,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:123465601.0,-0.0029435,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:123552001.0,-0.002915,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:12355201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:123638401.0,-0.0028872,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:123724801.0,-0.0028599,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:123811201.0,-0.0028333,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:123897601.0,-0.0028072,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:123984001.0,-0.0027816,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:124070401.0,-0.0027566,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:124156801.0,-0.0027321,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:124243201.0,-0.0027081,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:124329601.0,-0.0026847,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:124416001.0,-0.0026617,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:12441601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:124502401.0,-0.0026391,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:124588801.0,-0.002617,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:124675201.0,-0.0025954,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:124761601.0,-0.0025742,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:124848001.0,-0.0025534,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:124934401.0,-0.002533,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:125020801.0,-0.002513,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:125107201.0,-0.0024935,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:125193601.0,-0.0024743,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:125280001.0,-0.0024554,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:12528001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:125366401.0,-0.002437,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:125452801.0,-0.0024189,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:125539201.0,-0.0024011,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:125625601.0,-0.0023837,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:125712001.0,-0.0023666,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:125798401.0,-0.0023498,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:125884801.0,-0.0023333,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:125971201.0,-0.0023172,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:126057601.0,-0.0023013,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:12614401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:12700801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:12787201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:12873601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:12960001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:1296001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:13046401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:13132801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:13219201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:13305601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:13392001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:13478401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:13564801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:13651201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:13737601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:13824001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:1382401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:13910401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:13996801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:14083201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:14169601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:14256001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:14342401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:14428801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:14515201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:14601601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:14688001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:1468801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:14774401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:14860801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:14947201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:15033601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:15120001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:15206401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:15292801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:15379201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:15465601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:15552001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:1555201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:15638401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:15724801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:15811201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:15897601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:15984001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:16070401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:16156801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:16243201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:16329601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:16416001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:1641601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:16502401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:16588801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:16675201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:16761601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:16848001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:16934401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:17020801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:17107201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:17193601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:17280001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:1728001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:172801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:17366401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:17452801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:17539201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:17625601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:17712001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:17798401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:17884801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:17971201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:18057601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:18144001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:1814401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:18230401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:18316801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:18403201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:18489601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:18576001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:18662401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:18748801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:18835201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:18921601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:19008001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:1900801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:19094401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:19180801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:19267201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:19353601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:19440001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:19526401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:19612801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:19699201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:19785601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:19872001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:1987201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:19958401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:20044801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:20131201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:20217601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:20304001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:20390401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:20476801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:20563201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:20649601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:20736001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:2073601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:20822401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:20908801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:20995201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:21081601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:21168001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:21254401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:21340801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:21427201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:21513601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:21600001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:2160001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:21686401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:21772801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:21859201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:21945601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:22032001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:22118401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:22204801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:22291201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:22377601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:22464001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:2246401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:22550401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:22636801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:22723201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:22809601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:22896001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:22982401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:23068801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:23155201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:23241601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:23328001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:2332801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:23414401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:23500801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:23587201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:23673601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:23760001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:23846401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:23932801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:24019201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:24105601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:24192001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:2419201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:24278401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:24364801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:24451201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:24537601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:24624001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:24710401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:24796801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:24883201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:24969601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:25056001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:2505601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:25142401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:25228801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:25315201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:25401601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:25488001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:25574401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:25660801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:25747201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:25833601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:25920001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:2592001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:259201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:26006401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:26092801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:26179201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:26265601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:26352001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:26438401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:26524801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:26611201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:26697601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:26784001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:2678401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:26870401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:26956801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:27043201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:27129601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:27216001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:27302401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:27388801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:27475201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:27561601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:27648001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:2764801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:27734401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:27820801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:27907201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:27993601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:28080001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:28166401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:28252801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:28339201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:28425601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:28512001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:2851201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:28598401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:28684801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:28771201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:28857601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:28944001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:29030401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:29116801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:29203201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:29289601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:29376001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:2937601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:29462401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:29548801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:29635201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:29721601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:29808001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:29894401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:29980801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:30067201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:30153601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:30240001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:3024001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:30326401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:30412801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:30499201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:30585601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:30672001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:30758401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:30844801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:30931201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:31017601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:31104001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:3110401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:31190401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:31276801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:31363201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:31449601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:31536001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:31622401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:31708801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:31795201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:31881601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:31968001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:3196801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:32054401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:32140801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:32227201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:32313601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:32400001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:32486401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:32572801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:32659201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:32745601.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:32832001.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:3283201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:32918401.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:33004801.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:33091201.0,0,flow_gal_usecol:gal-flow,0
flow_gal_usecol:gal-flow_time:33177601.0,0,flow_gal_usecol:gal-flow,0
