time,P-MS-2,P-MS-1,P-LZ-4,P-M-6,P-VR-1,P-GAL-S1,P-GAL-S2,P-GAL-S3,P-GAL-S4,P-GAL-S5,P-GAL-S6A,P-E3-S6_1,P-RN-S7_1,P-VR-S_1,P-E3-S6_2,P-E3-S6_3,P-E3-S6_4,P-E3-S6_5,P-VR-S_2,P-VR-S_3,P-RN-S7_2,P-RN-S7_3,P-RN-S7_4
86227201.00000,804.32,804.86,770.52,771.75,747.05,769.92,779.53,786.07,790.23,786.33,789.28,764.24,751.88,759.04,765.18,763.92,763.92,762.21,755.28,754.33,751.88,782.42,791.56
86313601.00000,804.32,804.86,770.52,771.75,747.05,769.92,779.53,786.07,790.23,786.33,789.28,764.23,751.88,759.03,765.17,763.92,763.92,762.20,755.27,754.33,751.88,782.42,791.56
86400001.00000,804.32,804.86,770.52,771.75,747.05,769.92,779.52,786.07,790.23,786.33,789.28,764.23,751.88,759.03,765.17,763.92,763.92,762.20,755.27,754.33,751.88,782.42,791.56
86486401.00000,804.31,804.85,770.52,771.75,747.05,769.91,779.52,786.07,790.23,786.33,789.28,764.22,751.87,759.03,765.17,763.92,763.92,762.20,755.27,754.32,751.87,782.42,791.56
86572801.00000,804.31,804.85,770.52,771.74,747.05,769.91,779.52,786.07,790.23,786.32,789.27,764.22,751.87,759.02,765.17,763.92,763.92,762.20,755.27,754.32,751.87,782.42,791.55
86659201.00000,804.31,804.85,770.52,771.74,747.05,769.91,779.52,786.07,790.23,786.32,789.27,764.21,751.87,759.02,765.17,763.92,763.92,762.20,755.27,754.32,751.87,782.41,791.55
86745601.00000,804.31,804.85,770.51,771.74,747.05,769.91,779.52,786.06,790.23,786.32,789.27,764.21,751.86,759.02,765.17,763.92,763.92,762.20,755.27,754.32,751.86,782.41,791.55
86832001.00000,804.31,804.85,770.51,771.74,747.05,769.91,779.52,786.06,790.22,786.32,789.27,764.20,751.86,759.02,765.17,763.91,763.91,762.20,755.26,754.32,751.86,782.41,791.55
86918401.00000,804.31,804.84,770.51,771.74,747.05,769.91,779.51,786.06,790.22,786.32,789.27,764.20,751.86,759.01,765.17,763.91,763.91,762.20,755.26,754.32,751.86,782.41,791.54
87004801.00000,804.31,804.84,770.51,771.74,747.05,769.90,779.51,786.06,790.22,786.32,789.27,764.19,751.85,759.01,765.16,763.91,763.91,762.19,755.26,754.32,751.85,782.41,791.54
87091201.00000,804.31,804.84,770.51,771.74,747.05,769.90,779.51,786.06,790.22,786.32,789.27,764.19,751.85,759.01,765.16,763.91,763.91,762.19,755.26,754.32,751.85,782.40,791.54
87177601.00000,804.31,804.84,770.51,771.73,747.05,769.90,779.51,786.06,790.22,786.32,789.27,764.18,751.85,759.01,765.16,763.91,763.91,762.19,755.26,754.31,751.85,782.40,791.54
87264001.00000,804.30,804.84,770.51,771.73,747.05,769.90,779.51,786.06,790.22,786.32,789.27,764.18,751.84,759.00,765.16,763.91,763.91,762.19,755.26,754.31,751.84,782.40,791.54
87350401.00000,804.30,804.84,770.51,771.73,747.05,769.90,779.51,786.05,790.22,786.31,789.27,764.17,751.84,759.00,765.16,763.91,763.91,762.19,755.25,754.31,751.84,782.40,791.53
87436801.00000,804.30,804.83,770.51,771.73,747.05,769.90,779.50,786.05,790.21,786.31,789.26,764.17,751.84,759.00,765.16,763.91,763.91,762.19,755.25,754.31,751.84,782.40,791.53
87523201.00000,804.30,804.83,770.51,771.73,747.05,769.89,779.50,786.05,790.21,786.31,789.26,764.16,751.84,758.99,765.16,763.91,763.91,762.19,755.25,754.31,751.84,782.40,791.53
87609601.00000,804.30,804.83,770.51,771.73,747.05,769.89,779.50,786.05,790.21,786.31,789.26,764.16,751.83,758.99,765.16,763.90,763.90,762.19,755.25,754.31,751.83,782.39,791.53
87696001.00000,804.30,804.83,770.51,771.73,747.05,769.89,779.50,786.05,790.21,786.31,789.26,764.15,751.83,758.99,765.15,763.90,763.90,762.18,755.25,754.31,751.83,782.39,791.53
87782401.00000,804.30,804.83,770.50,771.73,747.04,769.89,779.50,786.05,790.21,786.31,789.26,764.15,751.83,758.99,765.15,763.90,763.90,762.18,755.25,754.31,751.83,782.39,791.52
87868801.00000,804.30,804.83,770.50,771.72,747.04,769.89,779.50,786.05,790.21,786.31,789.26,764.14,751.82,758.98,765.15,763.90,763.90,762.18,755.24,754.30,751.82,782.39,791.52
87955201.00000,804.30,804.82,770.50,771.72,747.04,769.89,779.49,786.04,790.21,786.31,789.26,764.14,751.82,758.98,765.15,763.90,763.90,762.18,755.24,754.30,751.82,782.39,791.52
88041601.00000,804.29,804.82,770.50,771.72,747.04,769.88,779.49,786.04,790.20,786.31,789.26,764.13,751.82,758.98,765.15,763.90,763.90,762.18,755.24,754.30,751.82,782.38,791.52
88128001.00000,804.29,804.82,770.50,771.72,747.04,769.88,779.49,786.04,790.20,786.30,789.26,764.13,751.81,758.98,765.15,763.90,763.90,762.18,755.24,754.30,751.81,782.38,791.51
88214401.00000,804.29,804.82,770.50,771.72,747.04,769.88,779.49,786.04,790.20,786.30,789.26,764.12,751.81,758.97,765.15,763.90,763.90,762.18,755.24,754.30,751.81,782.38,791.51
88300801.00000,804.29,804.82,770.50,771.72,747.04,769.88,779.49,786.04,790.20,786.30,789.26,764.11,751.81,758.97,765.15,763.89,763.89,762.18,755.24,754.30,751.81,782.38,791.51
88387201.00000,804.29,804.81,770.50,771.72,747.04,769.88,779.49,786.04,790.20,786.30,789.25,764.11,751.80,758.97,765.15,763.89,763.89,762.17,755.23,754.30,751.80,782.38,791.51
88473601.00000,804.29,804.81,770.50,771.72,747.04,769.87,779.48,786.04,790.20,786.30,789.25,764.10,751.80,758.96,765.14,763.89,763.89,762.17,755.23,754.29,751.80,782.38,791.51
88560001.00000,804.29,804.81,770.50,771.71,747.04,769.87,779.48,786.03,790.20,786.30,789.25,764.10,751.80,758.96,765.14,763.89,763.89,762.17,755.23,754.29,751.80,782.37,791.50
88646401.00000,804.29,804.81,770.50,771.71,747.04,769.87,779.48,786.03,790.20,786.30,789.25,764.09,751.79,758.96,765.14,763.89,763.89,762.17,755.23,754.29,751.79,782.37,791.50
88732801.00000,804.29,804.81,770.50,771.71,747.04,769.87,779.48,786.03,790.19,786.30,789.25,764.09,751.79,758.96,765.14,763.89,763.89,762.17,755.23,754.29,751.79,782.37,791.50
88819201.00000,804.28,804.81,770.50,771.71,747.04,769.87,779.48,786.03,790.19,786.30,789.25,764.08,751.79,758.95,765.14,763.89,763.89,762.17,755.23,754.29,751.79,782.37,791.50
88905601.00000,804.28,804.80,770.49,771.71,747.04,769.87,779.48,786.03,790.19,786.30,789.25,764.08,751.79,758.95,765.14,763.89,763.89,762.17,755.22,754.29,751.79,782.37,791.50
88992001.00000,804.28,804.80,770.49,771.71,747.04,769.86,779.47,786.03,790.19,786.29,789.25,764.07,751.78,758.95,765.14,763.89,763.89,762.17,755.22,754.29,751.78,782.36,791.49
89078401.00000,804.28,804.80,770.49,771.71,747.04,769.86,779.47,786.03,790.19,786.29,789.25,764.07,751.78,758.94,765.14,763.88,763.88,762.16,755.22,754.29,751.78,782.36,791.49
89164801.00000,804.28,804.80,770.49,771.71,747.04,769.86,779.47,786.02,790.19,786.29,789.25,764.06,751.78,758.94,765.13,763.88,763.88,762.16,755.22,754.28,751.78,782.36,791.49
89251201.00000,804.28,804.80,770.49,771.70,747.04,769.86,779.47,786.02,790.19,786.29,789.24,764.06,751.77,758.94,765.13,763.88,763.88,762.16,755.22,754.28,751.77,782.36,791.49
89337601.00000,804.28,804.80,770.49,771.70,747.04,769.86,779.47,786.02,790.18,786.29,789.24,764.05,751.77,758.94,765.13,763.88,763.88,762.16,755.21,754.28,751.77,782.36,791.49
89424001.00000,804.28,804.79,770.49,771.70,747.04,769.86,779.47,786.02,790.18,786.29,789.24,764.05,751.77,758.93,765.13,763.88,763.88,762.16,755.21,754.28,751.77,782.36,791.48
89510401.00000,804.28,804.79,770.49,771.70,747.04,769.85,779.46,786.02,790.18,786.29,789.24,764.04,751.76,758.93,765.13,763.88,763.88,762.16,755.21,754.28,751.76,782.35,791.48
89596801.00000,804.27,804.79,770.49,771.70,747.04,769.85,779.46,786.02,790.18,786.29,789.24,764.04,751.76,758.93,765.13,763.88,763.88,762.16,755.21,754.28,751.76,782.35,791.48
89683201.00000,804.27,804.79,770.49,771.70,747.04,769.85,779.46,786.02,790.18,786.29,789.24,764.03,751.76,758.93,765.13,763.88,763.88,762.16,755.21,754.28,751.76,782.35,791.48
89769601.00000,804.27,804.79,770.49,771.70,747.04,769.85,779.46,786.02,790.18,786.28,789.24,764.03,751.75,758.92,765.13,763.88,763.88,762.15,755.21,754.28,751.75,782.35,791.47
89856001.00000,804.27,804.79,770.49,771.69,747.04,769.85,779.46,786.01,790.18,786.28,789.24,764.02,751.75,758.92,765.12,763.87,763.87,762.15,755.20,754.27,751.75,782.35,791.47
89942401.00000,804.27,804.78,770.49,771.69,747.04,769.85,779.46,786.01,790.17,786.28,789.24,764.02,751.75,758.92,765.12,763.87,763.87,762.15,755.20,754.27,751.75,782.35,791.47
90028801.00000,804.27,804.78,770.48,771.69,747.04,769.84,779.46,786.01,790.17,786.28,789.24,764.01,751.74,758.91,765.12,763.87,763.87,762.15,755.20,754.27,751.74,782.34,791.47
90115201.00000,804.27,804.78,770.48,771.69,747.04,769.84,779.45,786.01,790.17,786.28,789.23,764.01,751.74,758.91,765.12,763.87,763.87,762.15,755.20,754.27,751.74,782.34,791.47
90201601.00000,804.27,804.78,770.48,771.69,747.04,769.84,779.45,786.01,790.17,786.28,789.23,764.00,751.74,758.91,765.12,763.87,763.87,762.15,755.20,754.27,751.74,782.34,791.46
90288001.00000,804.27,804.78,770.48,771.69,747.04,769.84,779.45,786.01,790.17,786.28,789.23,764.00,751.73,758.91,765.12,763.87,763.87,762.15,755.20,754.27,751.73,782.34,791.46
90374401.00000,804.26,804.77,770.48,771.69,747.04,769.84,779.45,786.01,790.17,786.28,789.23,763.99,751.73,758.90,765.12,763.87,763.87,762.15,755.19,754.27,751.73,782.34,791.46
90460801.00000,804.26,804.77,770.48,771.69,747.04,769.83,779.45,786.00,790.17,786.28,789.23,763.98,751.73,758.90,765.12,763.87,763.87,762.14,755.19,754.27,751.73,782.33,791.46
90547201.00000,804.26,804.77,770.48,771.68,747.04,769.83,779.45,786.00,790.17,786.27,789.23,763.98,751.73,758.90,765.11,763.87,763.87,762.14,755.19,754.26,751.73,782.33,791.46
90633601.00000,804.26,804.77,770.48,771.68,747.03,769.83,779.44,786.00,790.16,786.27,789.23,763.97,751.72,758.90,765.11,763.86,763.86,762.14,755.19,754.26,751.72,782.33,791.45
90720001.00000,804.26,804.77,770.48,771.68,747.03,769.83,779.44,786.00,790.16,786.27,789.23,763.97,751.72,758.89,765.11,763.86,763.86,762.14,755.19,754.26,751.72,782.33,791.45
90806401.00000,804.26,804.77,770.48,771.68,747.03,769.83,779.44,786.00,790.16,786.27,789.23,763.96,751.72,758.89,765.11,763.86,763.86,762.14,755.19,754.26,751.72,782.33,791.45
90892801.00000,804.26,804.76,770.48,771.68,747.03,769.83,779.44,786.00,790.16,786.27,789.23,763.96,751.71,758.89,765.11,763.86,763.86,762.14,755.18,754.26,751.71,782.33,791.45
90979201.00000,804.26,804.76,770.48,771.68,747.03,769.82,779.44,786.00,790.16,786.27,789.22,763.95,751.71,758.88,765.11,763.86,763.86,762.14,755.18,754.26,751.71,782.32,791.45
91065601.00000,804.26,804.76,770.48,771.68,747.03,769.82,779.44,785.99,790.16,786.27,789.22,763.95,751.71,758.88,765.11,763.86,763.86,762.14,755.18,754.26,751.71,782.32,791.44
91152001.00000,804.25,804.76,770.47,771.68,747.03,769.82,779.43,785.99,790.16,786.27,789.22,763.94,751.70,758.88,765.11,763.86,763.86,762.13,755.18,754.26,751.70,782.32,791.44
91238401.00000,804.25,804.76,770.47,771.67,747.03,769.82,779.43,785.99,790.15,786.27,789.22,763.94,751.70,758.88,765.11,763.86,763.86,762.13,755.18,754.25,751.70,782.32,791.44
91324801.00000,804.25,804.76,770.47,771.67,747.03,769.82,779.43,785.99,790.15,786.27,789.22,763.93,751.70,758.87,765.10,763.85,763.85,762.13,755.18,754.25,751.70,782.32,791.44
91411201.00000,804.25,804.75,770.47,771.67,747.03,769.82,779.43,785.99,790.15,786.26,789.22,763.93,751.69,758.87,765.10,763.85,763.85,762.13,755.17,754.25,751.69,782.31,791.43
91497601.00000,804.25,804.75,770.47,771.67,747.03,769.82,779.43,785.99,790.15,786.26,789.22,763.92,751.69,758.87,765.10,763.85,763.85,762.13,755.17,754.25,751.69,782.31,791.43
91584001.00000,804.25,804.75,770.47,771.67,747.03,769.81,779.43,785.99,790.15,786.26,789.22,763.92,751.69,758.87,765.10,763.85,763.85,762.13,755.17,754.25,751.69,782.31,791.43
91670401.00000,804.25,804.75,770.47,771.67,747.03,769.81,779.42,785.98,790.15,786.26,789.22,763.91,751.68,758.86,765.10,763.85,763.85,762.13,755.17,754.25,751.68,782.31,791.43
91756801.00000,804.25,804.75,770.47,771.67,747.03,769.81,779.42,785.98,790.15,786.26,789.21,763.91,751.68,758.86,765.10,763.85,763.85,762.13,755.17,754.25,751.68,782.31,791.43
91843201.00000,804.25,804.75,770.47,771.67,747.03,769.81,779.42,785.98,790.15,786.26,789.21,763.90,751.68,758.86,765.10,763.85,763.85,762.12,755.17,754.25,751.68,782.31,791.42
91929601.00000,804.24,804.74,770.47,771.66,747.03,769.81,779.42,785.98,790.14,786.26,789.21,763.90,751.67,758.85,765.10,763.85,763.85,762.12,755.16,754.24,751.67,782.30,791.42
92016001.00000,804.24,804.74,770.47,771.66,747.03,769.81,779.42,785.98,790.14,786.26,789.21,763.89,751.67,758.85,765.09,763.85,763.85,762.12,755.16,754.24,751.67,782.30,791.42
92102401.00000,804.24,804.74,770.47,771.66,747.03,769.80,779.42,785.98,790.14,786.26,789.21,763.89,751.67,758.85,765.09,763.84,763.84,762.12,755.16,754.24,751.67,782.30,791.42
92188801.00000,804.24,804.74,770.47,771.66,747.03,769.80,779.41,785.98,790.14,786.25,789.21,763.88,751.66,758.85,765.09,763.84,763.84,762.12,755.16,754.24,751.66,782.30,791.42
92275201.00000,804.24,804.74,770.46,771.66,747.03,769.80,779.41,785.97,790.14,786.25,789.21,763.88,751.66,758.84,765.09,763.84,763.84,762.12,755.16,754.24,751.66,782.30,791.41
92361601.00000,804.24,804.74,770.46,771.66,747.03,769.80,779.41,785.97,790.14,786.25,789.21,763.87,751.66,758.84,765.09,763.84,763.84,762.12,755.16,754.24,751.66,782.29,791.41
92448001.00000,804.24,804.73,770.46,771.66,747.03,769.80,779.41,785.97,790.14,786.25,789.21,763.86,751.65,758.84,765.09,763.84,763.84,762.12,755.15,754.24,751.65,782.29,791.41
92534401.00000,804.24,804.73,770.46,771.66,747.03,769.80,779.41,785.97,790.13,786.25,789.21,763.86,751.65,758.83,765.09,763.84,763.84,762.12,755.15,754.24,751.65,782.29,791.41
92620801.00000,804.24,804.73,770.46,771.66,747.03,769.79,779.41,785.97,790.13,786.25,789.20,763.85,751.65,758.83,765.09,763.84,763.84,762.11,755.15,754.23,751.65,782.29,791.41
92707201.00000,804.23,804.73,770.46,771.65,747.03,769.79,779.41,785.97,790.13,786.25,789.20,763.85,751.65,758.83,765.08,763.84,763.84,762.11,755.15,754.23,751.65,782.29,791.40
92793601.00000,804.23,804.73,770.46,771.65,747.03,769.79,779.40,785.97,790.13,786.25,789.20,763.84,751.64,758.83,765.08,763.84,763.84,762.11,755.15,754.23,751.64,782.29,791.40
92880001.00000,804.23,804.72,770.46,771.65,747.03,769.79,779.40,785.96,790.13,786.25,789.20,763.84,751.64,758.82,765.08,763.83,763.83,762.11,755.15,754.23,751.64,782.28,791.40
92966401.00000,804.23,804.72,770.46,771.65,747.03,769.79,779.40,785.96,790.13,786.25,789.20,763.83,751.64,758.82,765.08,763.83,763.83,762.11,755.14,754.23,751.64,782.28,791.40
93052801.00000,804.23,804.72,770.46,771.65,747.03,769.79,779.40,785.96,790.13,786.24,789.20,763.83,751.63,758.82,765.08,763.83,763.83,762.11,755.14,754.23,751.63,782.28,791.40
93139201.00000,804.23,804.72,770.46,771.65,747.03,769.79,779.40,785.96,790.12,786.24,789.20,763.82,751.63,758.82,765.08,763.83,763.83,762.11,755.14,754.23,751.63,782.28,791.39
93225601.00000,804.23,804.72,770.46,771.65,747.03,769.78,779.40,785.96,790.12,786.24,789.20,763.82,751.63,758.81,765.08,763.83,763.83,762.11,755.14,754.23,751.63,782.28,791.39
93312001.00000,804.23,804.72,770.46,771.65,747.02,769.78,779.39,785.96,790.12,786.24,789.20,763.81,751.62,758.81,765.08,763.83,763.83,762.10,755.14,754.23,751.62,782.27,791.39
93398401.00000,804.23,804.71,770.45,771.64,747.02,769.78,779.39,785.96,790.12,786.24,789.20,763.81,751.62,758.81,765.08,763.83,763.83,762.10,755.14,754.22,751.62,782.27,791.39
93484801.00000,804.22,804.71,770.45,771.64,747.02,769.78,779.39,785.96,790.12,786.24,789.19,763.80,751.62,758.80,765.07,763.83,763.83,762.10,755.13,754.22,751.62,782.27,791.38
93571201.00000,804.22,804.71,770.45,771.64,747.02,769.78,779.39,785.95,790.12,786.24,789.19,763.80,751.61,758.80,765.07,763.83,763.83,762.10,755.13,754.22,751.61,782.27,791.38
93657601.00000,804.22,804.71,770.45,771.64,747.02,769.78,779.39,785.95,790.12,786.24,789.19,763.79,751.61,758.80,765.07,763.82,763.82,762.10,755.13,754.22,751.61,782.27,791.38
93744001.00000,804.22,804.71,770.45,771.64,747.02,769.77,779.39,785.95,790.12,786.24,789.19,763.79,751.61,758.80,765.07,763.82,763.82,762.10,755.13,754.22,751.61,782.27,791.38
93830401.00000,804.22,804.71,770.45,771.64,747.02,769.77,779.38,785.95,790.11,786.23,789.19,763.78,751.60,758.79,765.07,763.82,763.82,762.10,755.13,754.22,751.60,782.26,791.38
93916801.00000,804.22,804.70,770.45,771.64,747.02,769.77,779.38,785.95,790.11,786.23,789.19,763.78,751.60,758.79,765.07,763.82,763.82,762.10,755.13,754.22,751.60,782.26,791.37
94003201.00000,804.22,804.70,770.45,771.64,747.02,769.77,779.38,785.95,790.11,786.23,789.19,763.77,751.60,758.79,765.07,763.82,763.82,762.09,755.12,754.22,751.60,782.26,791.37
94089601.00000,804.22,804.70,770.45,771.63,747.02,769.77,779.38,785.95,790.11,786.23,789.19,763.76,751.59,758.78,765.07,763.82,763.82,762.09,755.12,754.21,751.59,782.26,791.37
94176001.00000,804.22,804.70,770.45,771.63,747.02,769.77,779.38,785.94,790.11,786.23,789.19,763.76,751.59,758.78,765.06,763.82,763.82,762.09,755.12,754.21,751.59,782.26,791.37
94262401.00000,804.21,804.70,770.45,771.63,747.02,769.76,779.38,785.94,790.11,786.23,789.19,763.75,751.59,758.78,765.06,763.82,763.82,762.09,755.12,754.21,751.59,782.25,791.37
94348801.00000,804.21,804.70,770.45,771.63,747.02,769.76,779.38,785.94,790.11,786.23,789.18,763.75,751.58,758.78,765.06,763.82,763.82,762.09,755.12,754.21,751.58,782.25,791.36
94435201.00000,804.21,804.69,770.45,771.63,747.02,769.76,779.37,785.94,790.10,786.23,789.18,763.74,751.58,758.77,765.06,763.81,763.81,762.09,755.12,754.21,751.58,782.25,791.36
94521601.00000,804.21,804.69,770.44,771.63,747.02,769.76,779.37,785.94,790.10,786.23,789.18,763.74,751.58,758.77,765.06,763.81,763.81,762.09,755.12,754.21,751.58,782.25,791.36
94608001.00000,804.21,804.69,770.44,771.63,747.02,769.76,779.37,785.94,790.10,786.23,789.18,763.73,751.57,758.77,765.06,763.81,763.81,762.09,755.11,754.21,751.57,782.25,791.36
94694401.00000,804.21,804.69,770.44,771.63,747.02,769.76,779.37,785.94,790.10,786.22,789.18,763.73,751.57,758.77,765.06,763.81,763.81,762.08,755.11,754.21,751.57,782.25,791.36
94780801.00000,804.21,804.69,770.44,771.62,747.02,769.76,779.37,785.93,790.10,786.22,789.18,763.72,751.57,758.76,765.06,763.81,763.81,762.08,755.11,754.20,751.57,782.24,791.35
94867201.00000,804.21,804.69,770.44,771.62,747.02,769.75,779.37,785.93,790.10,786.22,789.18,763.72,751.56,758.76,765.06,763.81,763.81,762.08,755.11,754.20,751.56,782.24,791.35
94953601.00000,804.21,804.68,770.44,771.62,747.02,769.75,779.36,785.93,790.10,786.22,789.18,763.71,751.56,758.76,765.05,763.81,763.81,762.08,755.11,754.20,751.56,782.24,791.35
95040001.00000,804.21,804.68,770.44,771.62,747.02,769.75,779.36,785.93,790.10,786.22,789.18,763.71,751.56,758.75,765.05,763.81,763.81,762.08,755.11,754.20,751.56,782.24,791.35
95126401.00000,804.20,804.68,770.44,771.62,747.02,769.75,779.36,785.93,790.09,786.22,789.17,763.70,751.56,758.75,765.05,763.81,763.81,762.08,755.10,754.20,751.56,782.24,791.35
95212801.00000,804.20,804.68,770.44,771.62,747.02,769.75,779.36,785.93,790.09,786.22,789.17,763.70,751.55,758.75,765.05,763.80,763.80,762.08,755.10,754.20,751.55,782.23,791.34
95299201.00000,804.20,804.68,770.44,771.62,747.02,769.75,779.36,785.93,790.09,786.22,789.17,763.69,751.55,758.75,765.05,763.80,763.80,762.08,755.10,754.20,751.55,782.23,791.34
95385601.00000,804.20,804.68,770.44,771.62,747.02,769.74,779.36,785.93,790.09,786.22,789.17,763.69,751.55,758.74,765.05,763.80,763.80,762.08,755.10,754.20,751.55,782.23,791.34
95472001.00000,804.20,804.67,770.44,771.61,747.02,769.74,779.36,785.92,790.09,786.21,789.17,763.68,751.54,758.74,765.05,763.80,763.80,762.07,755.10,754.19,751.54,782.23,791.34
95558401.00000,804.20,804.67,770.44,771.61,747.02,769.74,779.35,785.92,790.09,786.21,789.17,763.68,751.54,758.74,765.05,763.80,763.80,762.07,755.10,754.19,751.54,782.23,791.34
95644801.00000,804.20,804.67,770.43,771.61,747.02,769.74,779.35,785.92,790.09,786.21,789.17,763.67,751.54,758.73,765.04,763.80,763.80,762.07,755.09,754.19,751.54,782.22,791.33
95731201.00000,804.20,804.67,770.43,771.61,747.02,769.74,779.35,785.92,790.08,786.21,789.17,763.66,751.53,758.73,765.04,763.80,763.80,762.07,755.09,754.19,751.53,782.22,791.33
95817601.00000,804.20,804.67,770.43,771.61,747.01,769.74,779.35,785.92,790.08,786.21,789.17,763.66,751.53,758.73,765.04,763.80,763.80,762.07,755.09,754.19,751.53,782.22,791.33
95904001.00000,804.20,804.67,770.43,771.61,747.01,769.73,779.35,785.92,790.08,786.21,789.17,763.65,751.53,758.73,765.04,763.80,763.80,762.07,755.09,754.19,751.53,782.22,791.33
95990401.00000,804.19,804.67,770.43,771.61,747.01,769.73,779.35,785.92,790.08,786.21,789.16,763.65,751.52,758.72,765.04,763.79,763.79,762.07,755.09,754.19,751.52,782.22,791.32
96076801.00000,804.19,804.66,770.43,771.61,747.01,769.73,779.34,785.91,790.08,786.21,789.16,763.64,751.52,758.72,765.04,763.79,763.79,762.07,755.09,754.19,751.52,782.22,791.32
96163201.00000,804.19,804.66,770.43,771.60,747.01,769.73,779.34,785.91,790.08,786.21,789.16,763.64,751.52,758.72,765.04,763.79,763.79,762.06,755.08,754.19,751.52,782.21,791.32
96249601.00000,804.19,804.66,770.43,771.60,747.01,769.73,779.34,785.91,790.08,786.20,789.16,763.63,751.51,758.72,765.04,763.79,763.79,762.06,755.08,754.18,751.51,782.21,791.32
