time,N-A-1,N-QE3-1,N-VR-C,N-A-2,N-GR-1,N-GR-2,N-GR-3,N-GR-4,N-PC-1,N-SL-1,N-VH-1,N-VR-C2,S-ACE2-1,S-DCE2-1,S-LL-1,S-LL-2,S-M-1,S-PS-1,S-PS-2,S-VR-ES,NC-CR-1,NC-CR-2,S-T4-1,S-T4-2,S-T4-3,P-VH-1,A-LR-1,P-MS-2,P-MS-1,P-LZ-4,P-M-6,P-VR-1,P-GAL-S1,P-GAL-S2,P-GAL-S3,P-GAL-S4,P-GAL-S5,P-GAL-S6A,P-E3-S6,P-RN-S7,P-VR-S,P-E3-1,N-VR-3,N-VR-B,N-M-2,PAS-NE-1,PAS-NE-2,PAS-NE-3,PAS-NE-4,PAS-NE-5,PAS-NE-6,PAS-NE-10,PAS-NE-11,PAS-NE-7,PAS-NE-8,PAS-NE-9,P-M-1,P-VR-2,D-VR-Q,PAS-NE-12,PAS-NV-1,PAS-NV-2,PAS-NV-3,PAS-NV-4,PAS-NV-5,PAS-NV-6,PAS-NV-7,PAS-NV-8,N-QM-1,S-ML-1,N-VR-C2
25574401.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.98,785.98,785.98,775.69,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.53,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.46,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.24,-0.10000E+31,741.53,-0.10000E+31,785.06,791.79,795.77,792.50,-0.10000E+31,763.63,-0.10000E+31,734.59,785.06,741.53,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.52,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.56,-0.10000E+31,761.53,775.69,771.56,-0.10000E+31,754.49,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.39,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
25660801.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.98,785.98,785.98,775.69,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.53,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.46,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.24,-0.10000E+31,741.53,-0.10000E+31,785.06,791.79,795.77,792.50,-0.10000E+31,763.63,-0.10000E+31,734.59,785.06,741.53,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.52,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.56,-0.10000E+31,761.53,775.69,771.56,-0.10000E+31,754.49,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.39,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
25747201.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.98,785.98,785.98,775.69,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.53,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.46,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.24,-0.10000E+31,741.53,-0.10000E+31,785.06,791.79,795.77,792.50,-0.10000E+31,763.63,-0.10000E+31,734.59,785.06,741.53,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.52,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.56,-0.10000E+31,761.53,775.69,771.56,-0.10000E+31,754.49,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.39,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
25833601.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.98,785.98,785.98,775.69,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.53,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.46,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.24,-0.10000E+31,741.53,-0.10000E+31,785.06,791.79,795.77,792.50,-0.10000E+31,763.63,-0.10000E+31,734.59,785.06,741.53,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.52,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.56,-0.10000E+31,761.53,775.69,771.56,-0.10000E+31,754.49,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.39,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
25920001.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.98,785.98,785.98,775.69,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.53,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.46,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.23,-0.10000E+31,741.53,-0.10000E+31,785.06,791.79,795.77,792.50,-0.10000E+31,763.63,-0.10000E+31,734.59,785.06,741.53,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.52,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.56,-0.10000E+31,761.53,775.69,771.56,-0.10000E+31,754.49,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.39,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
26006401.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.98,785.98,785.98,775.69,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.52,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.46,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.23,-0.10000E+31,741.53,-0.10000E+31,785.06,791.79,795.77,792.50,-0.10000E+31,763.63,-0.10000E+31,734.59,785.06,741.53,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.52,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.56,-0.10000E+31,761.52,775.69,771.56,-0.10000E+31,754.49,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.38,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
26092801.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.98,785.98,785.98,775.69,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.52,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.46,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.23,-0.10000E+31,741.53,-0.10000E+31,785.06,791.79,795.77,792.50,-0.10000E+31,763.63,-0.10000E+31,734.59,785.06,741.53,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.52,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.55,-0.10000E+31,761.52,775.69,771.55,-0.10000E+31,754.49,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.38,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
26179201.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.98,785.98,785.98,775.69,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.52,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.46,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.23,-0.10000E+31,741.53,-0.10000E+31,785.06,791.79,795.77,792.50,-0.10000E+31,763.63,-0.10000E+31,734.59,785.06,741.53,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.52,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.55,-0.10000E+31,761.52,775.69,771.55,-0.10000E+31,754.48,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.38,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
26265601.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.97,785.97,785.97,775.69,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.52,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.46,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.23,-0.10000E+31,741.52,-0.10000E+31,785.06,791.79,795.77,792.50,-0.10000E+31,763.63,-0.10000E+31,734.59,785.06,741.52,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.52,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.55,-0.10000E+31,761.52,775.69,771.55,-0.10000E+31,754.48,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.38,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
26352001.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.97,785.97,785.97,775.69,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.52,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.46,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.23,-0.10000E+31,741.52,-0.10000E+31,785.06,791.79,795.77,792.50,-0.10000E+31,763.62,-0.10000E+31,734.59,785.06,741.52,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.51,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.55,-0.10000E+31,761.52,775.69,771.55,-0.10000E+31,754.48,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.38,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
26438401.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.97,785.97,785.97,775.68,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.52,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.46,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.23,-0.10000E+31,741.52,-0.10000E+31,785.06,791.79,795.77,792.50,-0.10000E+31,763.62,-0.10000E+31,734.59,785.06,741.52,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.51,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.55,-0.10000E+31,761.52,775.68,771.55,-0.10000E+31,754.48,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.38,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
26524801.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.97,785.97,785.97,775.68,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.52,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.46,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.23,-0.10000E+31,741.52,-0.10000E+31,785.06,791.79,795.77,792.50,-0.10000E+31,763.62,-0.10000E+31,734.59,785.06,741.52,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.51,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.55,-0.10000E+31,761.52,775.68,771.55,-0.10000E+31,754.48,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.38,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
26611201.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.97,785.97,785.97,775.68,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.51,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.46,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.23,-0.10000E+31,741.52,-0.10000E+31,785.06,791.79,795.77,792.50,-0.10000E+31,763.62,-0.10000E+31,734.58,785.06,741.52,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.51,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.54,-0.10000E+31,761.51,775.68,771.54,-0.10000E+31,754.48,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.38,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
26697601.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.97,785.97,785.97,775.68,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.51,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.46,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.23,-0.10000E+31,741.52,-0.10000E+31,785.05,791.79,795.77,792.50,-0.10000E+31,763.62,-0.10000E+31,734.58,785.05,741.52,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.51,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.54,-0.10000E+31,761.51,775.68,771.54,-0.10000E+31,754.48,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.38,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
26784001.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.97,785.97,785.97,775.68,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.51,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.46,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.23,-0.10000E+31,741.52,-0.10000E+31,785.05,791.79,795.77,792.50,-0.10000E+31,763.62,-0.10000E+31,734.58,785.05,741.52,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.51,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.54,-0.10000E+31,761.51,775.68,771.54,-0.10000E+31,754.48,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.38,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
26870401.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.97,785.97,785.97,775.68,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.51,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.46,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.23,-0.10000E+31,741.52,-0.10000E+31,785.05,791.79,795.77,792.50,-0.10000E+31,763.62,-0.10000E+31,734.58,785.05,741.52,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.51,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.54,-0.10000E+31,761.51,775.68,771.54,-0.10000E+31,754.47,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.38,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
26956801.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.97,785.97,785.97,775.68,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.51,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.46,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.23,-0.10000E+31,741.52,-0.10000E+31,785.05,791.79,795.77,792.50,-0.10000E+31,763.62,-0.10000E+31,734.58,785.05,741.52,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.51,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.54,-0.10000E+31,761.51,775.68,771.54,-0.10000E+31,754.47,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.38,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
27043201.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.97,785.97,785.97,775.68,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.51,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.46,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.23,-0.10000E+31,741.52,-0.10000E+31,785.05,791.79,795.77,792.49,-0.10000E+31,763.62,-0.10000E+31,734.58,785.05,741.52,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.51,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.54,-0.10000E+31,761.51,775.68,771.54,-0.10000E+31,754.47,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.38,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
27129601.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.97,785.97,785.97,775.68,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.51,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.46,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.23,-0.10000E+31,741.52,-0.10000E+31,785.05,791.79,795.76,792.49,-0.10000E+31,763.61,-0.10000E+31,734.58,785.05,741.52,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.51,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.53,-0.10000E+31,761.51,775.68,771.53,-0.10000E+31,754.47,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.37,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
27216001.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.97,785.97,785.97,775.68,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.50,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.46,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.23,-0.10000E+31,741.52,-0.10000E+31,785.05,791.79,795.76,792.49,-0.10000E+31,763.61,-0.10000E+31,734.58,785.05,741.52,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.51,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.53,-0.10000E+31,761.50,775.68,771.53,-0.10000E+31,754.47,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.37,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
27302401.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.97,785.97,785.97,775.68,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.50,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.46,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.23,-0.10000E+31,741.52,-0.10000E+31,785.05,791.79,795.76,792.49,-0.10000E+31,763.61,-0.10000E+31,734.58,785.05,741.52,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.51,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.53,-0.10000E+31,761.50,775.68,771.53,-0.10000E+31,754.47,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.37,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
27388801.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.97,785.97,785.97,775.68,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.50,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.47,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.23,-0.10000E+31,741.52,-0.10000E+31,785.05,791.79,795.76,792.49,-0.10000E+31,763.61,-0.10000E+31,734.58,785.05,741.52,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.51,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.53,-0.10000E+31,761.50,775.68,771.53,-0.10000E+31,754.47,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.37,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
27475201.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.96,785.96,785.96,775.68,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.50,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.47,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.23,-0.10000E+31,741.52,-0.10000E+31,785.05,791.79,795.76,792.49,-0.10000E+31,763.61,-0.10000E+31,734.58,785.05,741.52,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.51,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.53,-0.10000E+31,761.50,775.68,771.53,-0.10000E+31,754.47,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.37,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
27561601.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.96,785.96,785.96,775.68,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.50,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.47,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.23,-0.10000E+31,741.52,-0.10000E+31,785.05,791.79,795.76,792.49,-0.10000E+31,763.61,-0.10000E+31,734.58,785.05,741.52,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.51,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.53,-0.10000E+31,761.50,775.68,771.53,-0.10000E+31,754.47,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.37,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
27648001.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.96,785.96,785.96,775.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.50,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.47,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.23,-0.10000E+31,741.52,-0.10000E+31,785.05,791.79,795.76,792.49,-0.10000E+31,763.61,-0.10000E+31,734.58,785.05,741.52,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.51,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.52,-0.10000E+31,761.50,775.67,771.52,-0.10000E+31,754.46,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.37,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
27734401.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.96,785.96,785.96,775.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.49,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.47,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.23,-0.10000E+31,741.52,-0.10000E+31,785.05,791.79,795.76,792.49,-0.10000E+31,763.61,-0.10000E+31,734.57,785.05,741.52,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.51,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.52,-0.10000E+31,761.49,775.67,771.52,-0.10000E+31,754.46,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.37,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
27820801.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.96,785.96,785.96,775.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.49,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.47,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.22,-0.10000E+31,741.51,-0.10000E+31,785.05,791.79,795.76,792.49,-0.10000E+31,763.61,-0.10000E+31,734.57,785.05,741.51,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.51,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.52,-0.10000E+31,761.49,775.67,771.52,-0.10000E+31,754.46,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.37,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
27907201.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.29,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.96,785.96,785.96,775.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.49,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.47,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.22,-0.10000E+31,741.51,-0.10000E+31,785.05,791.79,795.76,792.49,-0.10000E+31,763.60,-0.10000E+31,734.57,785.05,741.51,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.51,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.52,-0.10000E+31,761.49,775.67,771.52,-0.10000E+31,754.46,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.37,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
